,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,37,29,765718730471,1695564646,1,1,"(0.5196710824966431, 0.6503288149833679)","(0.4880524277687073, 0.5909357070922852)",1,1,2.55291748046875,2.53265380859375,"(-67.77391815185547, 6.7200164794921875, 673.0074462890625)","(1.4466873407363892, 2.3599138259887695, 672.6092529296875)","(5.177205562591553, 81.37841033935547, 18.97748565673828)","(-5.7478461265563965, 92.22575378417969, 22.925649642944336)",POINT (0.5038617551326752 0.6206322610378265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,29,765718747145,1695581320,1,1,"(0.5207532048225403, 0.6297093629837036)","(0.4755357503890991, 0.569710910320282)",1,1,2.533920288085937,2.504791259765625,"(-68.17754364013672, 6.647252559661865, 672.9605712890625)","(1.0569941997528076, 2.4375927448272705, 672.3854370117188)","(5.55110502243042, 85.14427947998047, 20.34815216064453)","(-10.072668075561523, 96.1021728515625, 24.336545944213867)",POINT (0.4981444776058197 0.5997101366519928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,29,765718763813,1695597987,1,1,"(0.5099919438362122, 0.6479257941246033)","(0.4823648929595947, 0.5826746821403503)",1,1,2.549667358398437,2.534393310546875,"(-68.62979888916016, 6.564248085021973, 673.042724609375)","(0.633975625038147, 2.542775869369507, 672.3978271484375)","(1.8328138589859009, 81.81727600097656, 19.137256622314453)","(-7.713028907775879, 93.7345199584961, 23.47478485107422)",POINT (0.4961784183979034 0.6153002381324768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,29,765718780480,1695614654,1,1,"(0.5173534750938416, 0.6531528234481812)","(0.4844629466533661, 0.560165524482727)",1,1,2.5728302001953125,2.5312652587890625,"(-69.11183166503906, 6.478442192077637, 673.1824951171875)","(0.17668868601322174, 2.6464807987213135, 672.6351318359375)","(4.376409530639648, 80.86263275146484, 18.78980255126953)","(-6.988094806671143, 97.84552764892578, 24.971059799194336)",POINT (0.5009082108736038 0.6066591739654541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,29,765718797147,1695631320,1,1,"(0.5122807621955872, 0.6246285438537598)","(0.49034613370895386, 0.5378561615943909)",1,1,2.5230712890625,2.51806640625,"(-69.59893798828125, 6.369572639465332, 673.2055053710938)","(-0.2993367910385132, 2.739441394805908, 672.4594116210938)","(2.6236441135406494, 86.07221221923828, 20.685945510864258)","(-4.955310344696045, 101.9200439453125, 26.454044342041016)",POINT (0.5013134479522705 0.5812423527240753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,29,765718813814,1695647987,1,1,"(0.5225367546081543, 0.6673830151557922)","(0.49187350273132324, 0.5690535306930542)",1,1,2.579437255859375,2.52911376953125,"(-70.10309600830078, 6.256484031677246, 673.339599609375)","(-0.7796704173088074, 2.832702875137329, 672.6318359375)","(6.167344570159912, 78.26366424560547, 17.84388542175293)","(-4.427561283111572, 96.22222900390625, 24.380264282226562)",POINT (0.5072051286697388 0.6182182729244232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,29,765718830482,1695664654,1,1,"(0.5270788669586182, 0.6435991525650024)","(0.4716877341270447, 0.5659714341163635)",1,1,2.5699920654296875,2.5217742919921875,"(-70.60083770751953, 6.138928413391113, 673.4478759765625)","(-1.2535885572433472, 2.9227781295776367, 672.8294677734375)","(7.73679256439209, 82.60747528076172, 19.424863815307617)","(-11.40225601196289, 96.78517150878906, 24.585098266601562)",POINT (0.4993833005428314 0.604785293340683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,29,765718847148,1695681320,1,1,"(0.5273656845092773, 0.6500532031059265)","(0.486246794462204, 0.549358606338501)",1,1,2.563339233398437,2.524505615234375,"(-71.09046936035156, 6.021434783935547, 673.4935302734375)","(-1.7284634113311768, 2.9915382862091064, 672.850830078125)","(7.835887432098389, 81.42871856689453, 18.9958553314209)","(-6.371739864349365, 99.81925964355469, 25.689441680908203)",POINT (0.5068062394857407 0.5997059047222137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,29,765718863816,1695697987,1,1,"(0.5229015350341797, 0.6504169702529907)","(0.4818505644798279, 0.5881726741790771)",1,1,2.569320678710937,2.55340576171875,"(-71.58277893066406, 5.911378383636475, 673.6658935546875)","(-2.202061414718628, 3.0529685020446777, 672.7973022460938)","(6.293383598327637, 81.36229705810547, 18.9716796875)","(-7.890742778778076, 92.7303695678711, 23.109338760375977)",POINT (0.5023760497570038 0.6192948222160339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,29,765718880488,1695714659,1,1,"(0.5297738909721375, 0.6766842603683472)","(0.4925437271595001, 0.5836317539215088)",1,1,2.60723876953125,2.546783447265625,"(-72.04811096191406, 5.782204627990723, 673.63916015625)","(-2.660583734512329, 3.11687970161438, 672.8680419921875)","(8.667956352233887, 76.56492614746094, 17.22556495666504)","(-4.195979595184326, 93.5597152709961, 23.41118049621582)",POINT (0.5111588090658188 0.630158007144928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
